latitude_band_far_north,latitude_band_far_south,latitude_band_mid_north,latitude_band_mid_south,latitude_band_near_equator_north,latitude_band_near_equator_south,longitude_band_east_1,longitude_band_east_2,longitude_band_east_3,longitude_band_west_1,longitude_band_west_2,longitude_band_west_3,depth_category_above_reference,depth_category_deep,depth_category_intermediate,depth_category_shallow,type_earthquake,type_experimental explosion,type_explosion,type_ice quake,type_landslide,type_mining explosion,type_other event,type_quarry blast,status_automatic,status_reviewed,net_ak,net_av,net_ci,net_hv,net_mb,net_nc,net_nm,net_pr,net_se,net_tx,net_us,net_uu,net_uw,latitude,longitude,absolute_latitude,absolute_longitude,north_south,east_west,depth_signed_log,gap,nst_log,dmin_log,rms_log,horizontalError_log,depthError_log,total_location_error_log,station_coverage,gap_per_station,distance_per_station,error_per_station,mag
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086434785220048,0.15831098080858624,0.4752355605819406,0.6794728809524935,1.0,0.0,0.42460823386874824,0.0650887573964497,0.7452608783738486,0.01335675294631965,0.040783360156097646,0.028706894590411838,0.07248031475146795,0.043616296844192805,0.12571428571428572,0.0014730309648201996,0.0002904767148601065,0.000590595322146269,1.77
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748300201887284,0.06781821761792933,0.2342231264251953,0.8624677611261972,1.0,0.0,0.6199525226957067,0.3047337278106509,0.7003383198093744,0.013325762653237955,0.06005538023735053,0.0844068823475865,0.10270932232018938,0.09218983420889168,0.029310344827586206,0.0070981800468461744,0.00037337819639421226,0.001857238010536587,2.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7629441963889613,0.16336542057476966,0.5730369951504944,0.6692517697083908,1.0,0.0,0.4533033416649885,0.30769230769230765,0.5478719189262276,0.048598153824158725,0.06005538023735053,0.07371747783181452,0.09139877450881086,0.07877419242333067,0.011965811965811965,0.017203155238725166,0.003438975996111141,0.003968087290155694,1.14
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086252695022434,0.15826699143499595,0.4752027641784175,0.6795618364652355,1.0,0.0,0.4037582287383866,0.31656804733727806,0.3894471407822876,0.01140001814278702,0.020783924522018698,0.08883308001482068,0.2898117050425355,0.24541977677255536,0.0044444444444444444,0.043444414503428244,0.00183895044431305,0.03311614018968474,1.46
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7087890867362032,0.15871386207072458,0.4754978166402945,0.6786581726190337,1.0,0.0,0.37146016211274296,0.2485207100591716,0.4250150246447888,0.0019407663608440638,0.010493850773517435,0.0752768390966209,0.13377258718892013,0.10963843788272737,0.006872852233676976,0.028606599544352167,0.00025170079156042804,0.01092497092805895,0.74
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7087560993815547,0.15869440249842603,0.4754384028657812,0.678697523855259,1.0,0.0,0.3613040846603023,0.21005917159763315,0.590616695432585,0.0007969074511377091,0.01566386394731168,0.05408440977245839,0.08638440499195744,0.06485504311566612,0.02142857142857143,0.009582996496901103,4.051701659609318e-05,0.002508384073690722,1.09
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6602976847801012,0.2100709446074152,0.38815958499542097,0.5748036451020417,1.0,0.0,0.4452522602887989,0.1863905325443787,0.454624531246497,0.0,0.09661623082510096,0.14910565093423048,0.18658153459719534,0.1796815815029039,0.010526315789473684,0.018842111808967103,0.0,0.017311700132475613,1.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7087890867362032,0.1586865381179035,0.4754978166402945,0.6787134272415699,1.0,0.0,0.3502593662338685,0.1863905325443787,0.590616695432585,0.0021564196416768585,0.01566386394731168,0.050634112751390264,0.08126371451680316,0.05942361226769268,0.02368421052631579,0.008639854486661276,0.00010991376935874224,0.0023185881399491715,1.12
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938181631214654,0.16350758392871528,0.44853357263296806,0.6689642863229454,1.0,0.0,0.49237945004106054,0.1301775147928994,0.6666540353115326,0.00953908569711137,0.08319976366011216,0.04888837177920242,0.10584594882708931,0.0780120148615158,0.04912280701754386,0.00409687102454676,0.00032095641844084,0.0017906906003946482,1.83
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583833728963248,0.10389020061981369,0.744933219420149,0.7895228318930136,1.0,0.0,0.3388792720021603,0.25147928994082835,0.4404373589540212,0.04945854149238085,0.31148117145729864,0.38512791833855886,0.4583397504711752,0.4516975963173027,0.007482993197278911,0.026480957513698014,0.006426900434458469,0.09255554464238458,1.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863423765286512,0.16557056319721403,0.4350688767315808,0.6647925201979086,1.0,0.0,0.6188169491179932,0.4881656804733728,0.285264874482679,0.07233784475568004,0.01566386394731168,0.23402094589981243,0.4041425102985319,0.3648523950210631,0.0014981273408239699,0.1166531932093775,0.023568729273246096,0.13245785966172274,2.74
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7422128702802533,0.1637627370492889,0.5356976465454187,0.6684483145139406,1.0,0.0,0.051968967176224734,0.7455621301775148,0.4250150246447888,0.029504707254645577,0.08770976660158947,0.21351562131475443,0.10739911717904899,0.19879033897529272,0.0025157232704402514,0.0790218270008084,0.004027913781377881,0.021167049378319827,1.03
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763810987636962,0.17428838211434045,0.4171275438391612,0.6471633068567879,1.0,0.0,0.4210815542583693,0.29881656804733725,0.5478719189262276,0.01793772695845833,0.06005538023735053,0.03626244789715441,0.10739911717904899,0.07576356953445448,0.012280701754385965,0.01675301927929252,0.0011982079464534028,0.003388346995049038,1.19
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878655140390628,0.17326776963201823,0.43781221124749686,0.6492271940928628,1.0,0.0,0.3417336897236598,0.14792899408284022,0.6400172614051609,0.023713275218654094,0.06943477813529066,0.02677657961167629,0.05962086751807966,0.032165858243354335,0.03809523809523809,0.005329298579096477,0.000952049764358564,0.0009910425314998922,1.24
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033608313733248,0.1601368697922229,0.46572094475814546,0.6757805598873591,1.0,0.0,0.42108155497641186,0.20414201183431951,0.4677598011511463,0.015137897521306759,0.03087798489783031,0.050634112751390264,0.16252742437578138,0.12707550251363944,0.01056910569105691,0.0188965238480194,0.0015807420682867352,0.00907532306380956,1.19
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935405974349462,0.1632704968658954,0.4480336469709337,0.6694437248672194,1.0,0.0,0.3275610244935845,0.21301775147928992,0.6197385950359325,0.006385916113179556,0.11824870980709674,0.08736759406366114,0.17571525104837507,0.14677097509173023,0.025098039215686273,0.008200436050072266,0.00027834321517963774,0.004837697893854649,2.13
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3440799522787054,0.29562290610050274,0.17858473112595807,0.4018000767496362,0.0,0.0,0.762297048131457,0.0650887573964497,0.8394676461069359,0.4456636311180105,0.3511730334993406,0.48786448495325213,0.26012526310378503,0.4784693266912335,0.21523809523809523,0.0007824060285448191,0.014105355164048325,0.009328650843418202,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7087515431171041,0.1589273238278469,0.4754301965433413,0.6782265092761433,1.0,0.0,0.30516327144384026,0.36094674556213013,0.3894471407822876,0.0034475550054194615,0.010493850773517435,0.08736759406366114,0.15246276810649304,0.12849813524837142,0.003950617283950617,0.04894607622982724,0.0005480003770448255,0.015992330388875757,0.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841755086199093,0.06922595897285078,0.7149838862015525,0.8596210201109332,1.0,0.0,0.3485996522460695,0.3431952662721893,0.40812176876411776,0.009565274196095949,0.0647658303374854,0.06736661771832912,0.08298270185144761,0.06964011581421753,0.004651162790697674,0.04205066019940717,0.0013839687395562866,0.007997282341146954,-0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6654417837062355,0.8634181553068423,0.39742466056534537,0.7238035681276631,1.0,1.0,0.4835124690468886,0.30177514792899407,0.5632942532354599,0.18612511859512704,0.4482443284546172,0.4056656924301433,0.25830871757591434,0.40000627864363764,0.013333333333333334,0.015477634060900023,0.015842309570940127,0.03207099809545085,4.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5761051853060728,0.068563768579463,0.23651983598424062,0.8609601045572205,1.0,0.0,0.6102321424517976,0.22781065088757396,0.6142844714071934,0.006462743519732,0.06943477860013465,0.1323991819868127,0.1600503091392442,0.154613356572606,0.022962962962962963,0.008978796146591214,0.0002905360677652382,0.005692210765314402,1.89
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721665822625844,0.17510153797595318,0.40953674622150377,0.6455189393492463,1.0,0.0,0.5005642779613964,0.12130177514792899,0.590616695432585,0.02131649822842362,0.09661623082510096,0.04888837177920242,0.12385554500199683,0.09307718022764033,0.03333333333333333,0.006046213958501751,0.0011258552368220997,0.0033055269528909437,0.81
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6900222544671621,0.17381326940704822,0.44169673278139115,0.6481240819494521,1.0,0.0,0.30979026049441427,0.136094674556213,0.6301677813523867,0.026249172035771994,0.07406294857575793,0.034397846576024335,0.07778859098897203,0.049959512311311356,0.0384180790960452,0.005268121800053894,0.0011193824299559666,0.0014834860254128819,1.93
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716229608224006,0.1575107909857783,0.48889899629372385,0.6810910284769806,1.0,0.0,0.4413820402600559,0.14497041420118345,0.6707288132076662,0.029431703186654973,0.12666034907246748,0.06736661771832912,0.1446291032375974,0.11560471507311271,0.04623655913978495,0.004374280394894785,0.0010043492588031008,0.0026636716261657176,1.82
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491569374467947,0.07366173345935395,0.7283154165924017,0.850650976628837,1.0,0.0,0.3070344578947505,0.2840236686390532,0.3894471407822876,0.004116342935562588,0.09661623082510096,0.08589223944590169,0.1926114229118703,0.16024171652492786,0.00489296636085627,0.03940986257073565,0.0006551153842858,0.01988947354280701,-0.67
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5168164327240313,0.8500347026766906,0.1297344142793045,0.6967394889238365,1.0,1.0,0.6487986527940466,0.3402366863905325,0.5632942532354599,0.9188580889046182,0.25890937044597,0.6409041743847992,0.4852443419870775,0.6438506593871165,0.011979166666666666,0.017265674121979702,0.45926630504640226,0.1065285740662219,4.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7692517521240958,0.1589889194084652,0.5843975815985174,0.6781019504109141,1.0,0.0,0.573503592337655,0.7130177514792899,0.36857068284431604,0.01928014108781737,0.04566746981768325,0.10838266956952271,0.16619610782949162,0.14697730157277303,0.001837270341207349,0.1041919293990838,0.0035505411450165816,0.021468997448687875,0.35
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580489416274107,0.07785069013593782,0.7443308727266021,0.8421800492523654,1.0,0.0,0.747009591535969,0.10059171597633136,0.5632942532354599,0.09127514249327778,0.3673140421263019,0.3343426573695047,0.358725513269736,0.3737284246925799,0.032624113475177303,0.0061248091260217375,0.006426900434458469,0.03088546945170046,1.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089016915577058,0.1586916255877922,0.4757006300378864,0.6787031393366608,1.0,0.0,0.34138039312187846,0.17455621301775148,0.4677598011511463,0.0026613625378635536,0.01566386394731168,0.052366053255379526,0.09953142162923492,0.07417592653838584,0.012037037037037037,0.016538668822419833,0.0002715549059285402,0.005734914780276655,0.82
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731573633347779,0.17537891859160482,0.41132124952109744,0.6449580189978948,1.0,0.0,0.4561870881310333,0.08875739644970414,0.5774814255279357,0.009740671953601948,0.07406294857575793,0.041762887407445715,0.08298270185144761,0.05690542854992769,0.03875968992248062,0.005130277967788073,0.0005422326458856962,0.00234778749101145,0.31
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754530178668198,0.0991112891780439,0.7756774863703694,0.7991867684975895,1.0,0.0,0.29638195084856933,0.21301775147928992,0.47998844487382286,0.09127514249327778,0.31148117145729864,0.35694922284321545,0.35096221023236035,0.38426054080316074,0.010980392156862745,0.018283481541363514,0.010283040695133552,0.052081765030470614,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6641675323203933,0.2166475047136182,0.395129596735035,0.5615044951351632,1.0,0.0,0.45231943433288324,0.07396449704142012,0.6447440757157921,0.0,0.09661623082510096,0.06610771371373045,0.12475282138770342,0.09920695814161529,0.0649122807017544,0.003012026833453885,0.0,0.002689775150514888,0.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38659981681356614,0.8171349536806788,0.10200188079681861,0.6302094658259043,0.0,1.0,0.8106805890591289,0.1863905325443787,0.6538355573269952,0.016573325501400768,0.32024041463610026,0.5174445185932162,0.4834237729414089,0.5412706892274521,0.034210526315789476,0.0059872675828617624,0.0006073420910563253,0.0423567987229244,4.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408154935864272,0.06966309970940326,0.7132915788244405,0.8587370321114074,1.0,0.0,0.4710950674001699,0.6923076923076923,0.3894471407822876,0.017711649829284862,0.08319976366011216,0.14291748978727908,0.12529744090491346,0.1433481395360155,0.0021592442645074223,0.09002515045360637,0.0028908198154194197,0.018708521089811973,-0.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8406653407718127,0.06548942443568556,0.7130211374518275,0.8671770573650155,1.0,0.0,0.5571119497870397,0.4319526627218935,0.47998844487382286,0.07117180265714824,0.09661623082510096,0.4739609983533795,0.40177925861099706,0.4858223542626278,0.005870020964360586,0.03456840025150453,0.007712280521350164,0.08468668130521069,0.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933642921136534,0.1632417801333983,0.4477161021202972,0.6695017959751953,1.0,0.0,0.4155013997717445,0.4319526627218935,0.4250150246447888,0.010368033351793576,0.03585381626401955,0.13830491241266343,0.12240498901171791,0.13867492864887454,0.0041928721174004195,0.04721221920090149,0.0013657747686900109,0.014693282749628833,0.84
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090131768399384,0.15856104719416775,0.475901427024813,0.6789671955622867,1.0,0.0,0.31856480320397845,0.36094674556213013,0.454624531246497,0.0005742149719848784,0.010493850773517435,0.0752768390966209,0.12094566476653121,0.09998040202731898,0.0059259259259259265,0.03382355989469975,6.285508624900382e-05,0.008479655800727444,0.74
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889916601486716,0.17280747525476875,0.4398405215420935,0.6501580034906478,1.0,0.0,0.39914091109783817,0.1923076923076923,0.5632942532354599,0.02135661853540947,0.06005538023735053,0.03062035070777829,0.06705274147702324,0.039731023985842225,0.019658119658119658,0.010388596963980956,0.001316068536466233,0.001894710540295083,1.04
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7691573378542957,0.16093150986372878,0.5842275313414875,0.6741736350953725,1.0,0.0,0.4978261776124717,0.1775147928994083,0.454624531246497,0.006910029503438731,0.1010139502303971,0.08589223944590169,0.13790117943640987,0.1170041175288653,0.010958904109589041,0.018080343262234934,0.0007652955286570547,0.010033062685117635,1.52
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6632666154327063,0.21898972700746233,0.3935069484993577,0.5567680424853624,1.0,0.0,0.42784478486349176,0.15680473372781062,0.5309786630455564,0.04945854149238085,0.05050697511519855,0.1540325410467795,0.27461291850864533,0.24388347113547967,0.019191919191919194,0.01052613850714093,0.003856140260675082,0.01648647846573321,1.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090677739059934,0.15873145623739632,0.47599976221434936,0.6786225936146102,1.0,0.0,0.32232284043602216,0.10059171597633136,0.5557507730108345,0.0009091314465532786,0.010493850773517435,0.04356610197199204,0.08638440499195744,0.060327075605545046,0.031205673758865248,0.006399892212341687,5.628288197863587e-05,0.0028170087655526254,1.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993801418807595,0.9899448369140903,0.638662052772946,0.9796664031558373,1.0,1.0,0.37877232339782985,0.5177514792899408,0.40812176876411776,0.2259440471025766,0.13903263432911542,0.7558554696332479,0.4992860971572013,0.7540492366495957,0.0031914893617021275,0.0615265427108596,0.050129823388776064,0.3973580146650835,2.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886120692832387,0.08534135597722348,0.7948911166155491,0.827032390481472,1.0,0.0,0.5926429800905426,0.14497041420118345,0.5396264772608514,0.04945854149238085,0.2148649406321977,0.30372230666172645,0.2745812470962526,0.3187675647137741,0.02150537634408602,0.00938650857810114,0.0036725145339762686,0.025712075258552416,1.7
